"","text","screen_name","user_id","created_at","favourite_count","retweet_count","location","followers_count","friends_count","account_lang","lang"
"3092","REQUEST @arashi5official @MTV #FridayLivestream

*<U+FF61><U+0001F49C>*.<U+FF61><U+0001F6E5><U+0001F9F8>°<U+FF61>*<U+0001F698><U+0001F57A><U+22C6>*:<U+2708><U+FE0F><U+0001F634>.+*

Please play “Whenever You Call” by ARASHI 

ARASHI/Party Starters/Whenever You Call/IN THE SUMMUR/Kite/Turning Up

227","lykIt8n8eYKQNmO","1195578903718350848",2021-03-10 02:06:20,0,0,"",1438,164,NA,"en"
"3093","REQUEST @arashi5official @MTV #FridayLivestream

*<U+FF61><U+0001F499>*.<U+FF61><U+0001F6E5><U+0001F9F8>°<U+FF61>*<U+0001F334><U+0001F698><U+22C6>*:<U+2708><U+FE0F><U+0001F634>.+*

Please play “Whenever You Call” by ARASHI 

ARASHI/Party Starters/Whenever You Call/IN THE SUMMUR/Kite/Turning Up

231","lykIt8n8eYKQNmO","1195578903718350848",2021-03-10 02:06:22,0,0,"",1438,164,NA,"en"
"3094","Could you play ARASHI's Whenever You Call on FLS ?

REQUEST @arashi5official @MTV #FridayLivestream

Whenever I listen to their music, I feel positive.

<U+273F><U+1D55>¨* The Music Never Ends
Party Starters <U+2764><U+FE0E> Whenever You Call
PIKA<U+2729><U+2729>NCHI DOUBLE
a Day in Our Life:Reborn <U+22C6><U+0001F338>* LIFE

237","lykIt8n8eYKQNmO","1195578903718350848",2021-03-10 02:06:24,0,0,"",1438,164,NA,"en"
"3095","REQUEST @arashi5official @MTV #FridayLivestream

*<U+FF61><U+0001F49B>*.<U+FF61><U+0001F9F3><U+0001F9F8>°<U+FF61>*<U+0001F698><U+0001F334><U+22C6>*:<U+2708><U+FE0F><U+0001F634>.+*

Please play “ Whenever You Call” by ARASHI 

ARASHI/Party Starters/Whenever You Call/IN THE SUMMUR/Kite/Turning Up

228","lykIt8n8eYKQNmO","1195578903718350848",2021-03-10 02:06:20,0,0,"",1438,164,NA,"en"
"3096","@benshapiro you mean Phillip the Nazi-puke? ""son of a broken household Philip eventually ending up in Nazi Germany during his early teens. His sisters married into the German aristocracy-closely tied to the Nazi party. One of them, Sophie, even named her child Karl Adolf after Adolf Hitler.""","wkpixley1","698968509091614720",2021-03-10 02:06:24,0,0,"",2844,3866,NA,"en"
"3097","@leaskoflife I don’t think he’s right but I also know (for a fact) that the lady in question is a manipulative liar. So - it’s very difficult to point fingers at just one party here.","siobhandillonuk","94998262",2021-03-10 02:06:24,0,0,"Los Angeles, CA",7127,763,NA,"en"
"3098","A data post on 2017 rates of BTL voting by region, vote type and party. It is useful data for anyone wanting to follow the live results output from the ABC's WA Legislative Council calculators. https://t.co/kwQhbZnuJz #wapol #wavotes","AntonyGreenABC","115884789",2021-03-10 02:06:21,7,1,"Sydney, Australia",173486,125,NA,"en"
"3099","Tea party with the reader!","DlEFORHER","1179938146475266048",2021-03-10 02:06:20,0,0,"<U+2800><U+2800><U+2800> <U+275B> THERE’S NO USE GOING BACK TO TOMORROW; I WAS A DIFFERENT PERSON BACK THEN. <U+0DC6> <U+275C>",221,223,NA,"en"
"3100","When Nevadan politics hit the New York Times, you know it’s gonna be good. <U+0001F37F> 2016 was just the beginning, folks. <U+2764><U+FE0F>

https://t.co/xGrNqadJ8d","jeffpees","14345816",2021-03-10 02:06:19,0,0,"Las Vegas, Nevada",1267,581,NA,"en"
"3101","@RoLloyd7 The Labour party are finished ...if not this Sennedd election then certainly by the next . Labour has done nothing for Wales , I know I've voted for them for the last 35  years . That's why I my loyalty to labour will come to an end come may. Vote Plaid Cymru","jasper_welsh","1282000100089368576",2021-03-10 02:06:19,1,0,"Republic of Wales ",1845,4916,NA,"en"
"3102","@styxgunsound IF they won't integrate with Outlook, I do not need that kind of negativity in my life.  I don't even use my City E-mail address for Mayor stuff because they want me to use a third party email client","Raseri_Westwind","139194630",2021-03-10 02:06:18,0,0,"Marionville, MO",13,117,NA,"en"
"3103","@blackfabioink La-la-la-la-la-la-la-la-la-la, ooh
Everybody's going to the party
Have a real good time
Dancin' in the desert
Blowing up the sunshine
Everybody's going to the party
Have a real good time
Dancin' in the desert
Blowin' up the sunshine","pedgoca","277108019",2021-03-10 02:06:17,1,0,"São Paulo",448,612,NA,"en"
"3104","@MbalulaFikile It's dead already and you will go down in history as having aided the death of the party of Nelson Mandela and Walter Sisulu","GRACIOU25268471","1263049037063819266",2021-03-10 02:00:08,0,0,"",15,190,NA,"en"
"3105","@jsteenhuisen It shows how you have failed to make them account as an opposition. Now you are hoping the ANC will be the ruling party and opposition at the sametime","GRACIOU25268471","1263049037063819266",2021-03-10 02:06:16,0,0,"",15,190,NA,"en"
"3106","""it's for the best"", i say

But for who?

A bit hypocritical of me to say that when perhaps the other party is just as depressed as i am and is just afraid to interact with me and me cutting off contacts could probably hurt them as much as it hurts me.","mariasoph_","2351440369",2021-03-10 02:06:15,0,0,"",8,64,NA,"en"
"3107","and when it hit 1 billion we’re having a party. https://t.co/TpfjNWVcUv","fairyoficarus","1352830434292412416",2021-03-10 02:06:14,0,0,"jinnie’s sprout hair",301,512,NA,"en"
"3108","@karenhasteROCKS You are doing a great job, God bless. Certainly, you are not providing her maiden name, social or any other relevant and sensitive  information to any 3rd party, ever. In case your auntie remembered her maiden name, you may have a security breach. Sherrif Elton TX <U+0001F43E><U+0001F694><U+0001F590><U+0001F637><U+0001F415><U+0001F44D>","EltonSherrif","1367676346902716416",2021-03-10 02:06:14,0,0,"",281,277,NA,"en"
"3109","Ah want to go big people party! <U+0001F389> https://t.co/zioyY4STKx","KayeVee93","941499913",2021-03-10 02:06:13,0,0,"Trinidad and Tobago",435,463,NA,"en"
"3110","@thehill Didn’t your party spend last week talking about nothing but Mr Potato Head and Dr. Seuss?","JT_FINNasty","259734559",2021-03-10 02:06:12,14,0,"NJ/NYC",353,1526,NA,"en"
"3111","this ol mf sound like someones dad saying “mess with the bull, you get the horns” by “insulting me” with “your nose is big” <U+0001F602> you are so late to this party bruv.","flynsaucr","179756040",2021-03-10 02:06:11,0,0,"Bayarrhea",130,160,NA,"en"
"3112","I hope a lot of people watch ARASHI's music videos. My favorite is Monster.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
The Music Never Ends
m96","mjk0830mjk","1352168069297180673",2021-03-10 01:52:36,0,0,"",569,600,NA,"en"
"3113","I hope a lot of people watch ARASHI's music videos. My favorite is Happiness.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
Love so sweet
m95","mjk0830mjk","1352168069297180673",2021-03-10 01:52:36,0,0,"",569,600,NA,"en"
"3114","I hope a lot of people watch ARASHI's music videos. My favorite is Whenever You Call.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
The Music Never Ends
m98","mjk0830mjk","1352168069297180673",2021-03-10 01:52:38,0,0,"",569,600,NA,"en"
"3115","Please put ""Turning Up"" on the show this week. The MV is super cheerful and entertaining.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters/Whenever You Call/Turning Up/The Music Never Ends/SHOW TIME
m82","mjk0830mjk","1352168069297180673",2021-03-10 01:52:32,0,0,"",569,600,NA,"en"
"3116","I want people to watch Arashi's live acts. The [untitled] tour is available to watch free on YouTube now. (Limited time only!)

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
One Love: Reborn
m93","mjk0830mjk","1352168069297180673",2021-03-10 01:52:35,0,0,"",569,600,NA,"en"
"3117","Arashi has changed the live concert scenes in Japan with their innovative productions. You can enjoy their concert DVD even if you are not their fan.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Breathless
Love so sweet
m77","mjk0830mjk","1352168069297180673",2021-03-10 01:52:30,0,0,"",569,600,NA,"en"
"3118","Arashi keeps opening my doors to new experiences...Requesting ARASHI to MTV is one of them. Please let ""Turning Up"" opens a door for other people.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
WONDERFUL
Love so sweet
m79","mjk0830mjk","1352168069297180673",2021-03-10 01:52:31,0,0,"",569,600,NA,"en"
"3119","ARASHI's concert is so great thanks to their devoting team working under the member Jun's lead.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters/Whenever You Call/Turning Up/The Music Never Ends/SHOW TIME
m85","mjk0830mjk","1352168069297180673",2021-03-10 01:52:33,0,0,"",569,600,NA,"en"
"3120","Arashi's positive energy is passed onto people who touch on their entertainment. 

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters/Whenever You Call/Turning Up/The Music Never Ends/SHOW TIME
m81","mjk0830mjk","1352168069297180673",2021-03-10 01:52:31,0,0,"",569,600,NA,"en"
"3121","We're in support for ARASHI trying to deliver their music to the people around the world. Please stream Turning Up on MTV!

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Turning Up
a Day in Our Life
m89","mjk0830mjk","1352168069297180673",2021-03-10 01:52:34,0,0,"",569,600,NA,"en"
"3122","""Turning Up"" by ARASHI -- everytime I hear this song, it makes me happy. Please share it to the world through MTV.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Turning Up
a Day in Our Life
m87","mjk0830mjk","1352168069297180673",2021-03-10 01:52:33,0,0,"",569,600,NA,"en"
"3123","I hope a lot of people watch ARASHI's music videos. My favorite is truth.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
Love so sweet
m94","mjk0830mjk","1352168069297180673",2021-03-10 01:52:36,0,0,"",569,600,NA,"en"
"3124","I want to support ARASHI's dream to bring a storm in the entertainment scenes all over the world. That's why I'm requesting ARASHI to MTV.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Breathless
Love so sweet
m78","mjk0830mjk","1352168069297180673",2021-03-10 01:52:30,0,0,"",569,600,NA,"en"
"3125","We consider these new lyrics written in English for the songs released in 2020 are Love Letters for us from ARASHI.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
One Love: Reborn
m91","mjk0830mjk","1352168069297180673",2021-03-10 01:52:35,0,0,"",569,600,NA,"en"
"3126","Arashi has a power to turn a negative to a positive. Even during the pandemic, they overcame with so many obstacles and leveraged to positive factors.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Love so sweet
m80","mjk0830mjk","1352168069297180673",2021-03-10 01:52:31,0,0,"",569,600,NA,"en"
"3127","We're so glad ARASHI went on digital world-widely for their music publishment because it made so easy for us to recommend people their songs.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Turning Up
SHOW TIME
m90","mjk0830mjk","1352168069297180673",2021-03-10 01:52:34,0,0,"",569,600,NA,"en"
"3128","""Turning Up"" by ARASHI is a happy tune. Please spread the happiness to the world through MTV FLS.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters/Whenever You Call/Turning Up/The Music Never Ends/SHOW TIME
m84","mjk0830mjk","1352168069297180673",2021-03-10 01:52:32,0,0,"",569,600,NA,"en"
"3129","I hope a lot of people watch ARASHI's music videos. My favorite is Turning Up.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
The Music Never Ends
m97","mjk0830mjk","1352168069297180673",2021-03-10 01:52:37,0,0,"",569,600,NA,"en"
"3130","I hope a lot of people watch ARASHI's music videos. My favorite is IN THE SUMMER.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Whenever You Call
Turning Up
The Music Never Ends
m100","mjk0830mjk","1352168069297180673",2021-03-10 01:52:38,0,0,"",569,600,NA,"en"
"3131","I can't explain ARASHI's charms very well by words.  You have to watch them, listen them, and feel them. 

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters/Whenever You Call/Turning Up/The Music Never Ends/SHOW TIME
m83","mjk0830mjk","1352168069297180673",2021-03-10 01:52:32,0,0,"",569,600,NA,"en"
"3132","Have you seen ARASHI's TikTok? They are hilarious! Aiba really worked it out well!

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Turning Up
a Day in Our Life
m86","mjk0830mjk","1352168069297180673",2021-03-10 01:52:33,0,0,"",569,600,NA,"en"
"3133","ARASHI is a charming group. I want people all over the world to get to know ""Turning Up"" through MTV FridayLivestream.

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
Kite
Whenever You Call
Turning Up
a Day in Our Life
m88","mjk0830mjk","1352168069297180673",2021-03-10 01:52:34,0,0,"",569,600,NA,"en"
"3134","Arashi's music has a variety of genres. You can sample them on music streaming services world-wide!

REQUEST @arashi5official @MTV #FridayLivestream

Party Starters
IN THE SUMMER
Whenever You Call
Turning Up
One Love: Reborn
m92","mjk0830mjk","1352168069297180673",2021-03-10 01:52:35,0,0,"",569,600,NA,"en"
"3135","<U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525>

<U+0001F4A5> BOOM <U+0001F4A5>

Sweaty 2H win for the party tonight

 <U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525><U+0001F911><U+0001F525> https://t.co/oARA7oW0Cv","GunzPicks","1163136079005986817",2021-03-10 02:06:07,6,1,"Parts Unknown",4520,324,NA,"en"
"3136","@blackheart3488 @Xbox_SUPERFAN I don't need shit. I got all the consoles. I was saying PS is fine with or without Bethesda games because PS first party is <U+0001F525>","NewfNukem","742151785125552129",2021-03-10 02:06:07,1,0,"Alberta, Canada",4439,367,NA,"en"
"3137","Four PML-N senators ‘miss’ party meeting on Senate election  https://t.co/noygvfMnZo https://t.co/fdWfAdPoPh","24NewsHD","2827042006",2021-03-10 02:06:06,13,1,"Pakistan",740830,8,NA,"en"
"3138","@BJP4Karnataka Gundu, it is @BJP4India which killed all independence of institutions starting from ED, CBI, IT, EC, Judiciary, Media among others.

Also your party is selling the assets which are created by Congress.

Name one institution or a company created by your party.

#BLUEJP","DXBIXE","984793308827398147",2021-03-10 02:06:05,0,0,"Mangalore, India",282,1209,NA,"en"
"3139","@StephenKing And he and his wife seem to know how throw a pretty sweet party where everyone is welcome. Already can’t wait to see the FLOTUS’s holiday decorations. https://t.co/BzqTelw3ey","Flagstaff4Biden","1292536887266045952",2021-03-10 02:06:05,1,0,"Flagstaff, AZ",49,32,NA,"en"
"3140","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /88","EkdxEmi","980733614810841088",2021-03-10 02:06:01,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3141","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /89","EkdxEmi","980733614810841088",2021-03-10 02:06:01,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3142","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /Love so sweet:Reborn/SHOWTIME/91","EkdxEmi","980733614810841088",2021-03-10 02:06:01,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3143","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /The Music Never Ends/100","EkdxEmi","980733614810841088",2021-03-10 02:06:04,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3144","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /80","EkdxEmi","980733614810841088",2021-03-10 02:05:59,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3145","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Turning Up(R3HAB Remix )/Party Starters/kite/IN THE SUMMER/Whenever You Call /82","EkdxEmi","980733614810841088",2021-03-10 02:05:59,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3146","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /78","EkdxEmi","980733614810841088",2021-03-10 02:05:58,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3147","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /79","EkdxEmi","980733614810841088",2021-03-10 02:05:58,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3148","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /86","EkdxEmi","980733614810841088",2021-03-10 02:06:00,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3149","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /<U+5FA9><U+6D3B>LOVE/81","EkdxEmi","980733614810841088",2021-03-10 02:05:59,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3150","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /87","EkdxEmi","980733614810841088",2021-03-10 02:06:00,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3151","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /SHOWTIME/95","EkdxEmi","980733614810841088",2021-03-10 02:06:03,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3152","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call -97","EkdxEmi","980733614810841088",2021-03-10 02:06:03,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3153","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /85","EkdxEmi","980733614810841088",2021-03-10 02:06:00,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3154","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /Do you…<U+FF1F>/94","EkdxEmi","980733614810841088",2021-03-10 02:06:02,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3155","REQUEST @arashi5official @MTV #FridayLivestream   

<U+5D50>/Turning Up/Party Starters/kite/IN THE SUMMER/Whenever You Call /96","EkdxEmi","980733614810841088",2021-03-10 02:06:03,0,0,"<U+5D50><U+3068><U+540C><U+3058><U+5922><U+306E><U+9053><U+4E2D>",804,799,NA,"en"
"3156","Here's a new story... Trump makes cash grab in bid to dominate GOP: By grasping at the party's purse strings, Trump is hoping to starve groups that support his internal party critics. https://t.co/rdjaV1oFGs Discover Who Will Win Election https://t.co/E1Yitiz37G","LoveSignZodiac","69682527",2021-03-10 02:06:04,0,0,"New York City & Jupiter, Florida",121,715,NA,"en"
"3157","@briantylercohen Republicans are in a tight defensive formation attempting to fend off their inevitable demise !  Republican weaknesses are nakedly visable !  Shallow !  Hollow !  Devoid of meaning and relevance !  The Grand Old Party will collapse !  Their house is made of straw ! https://t.co/ioyKN51sXj","88SEATTLE61","248936209",2021-03-10 02:06:03,1,1,"Seattle, WA",6278,6894,NA,"en"
"3158","What lays Beneath the creepy cunt in the corner! #Bellendz #MentalHealthMatters for @borisjohnsonuk and @monster_raving_loony_party  EjjiTs run the Asylum anyway #NhsHeroesMatter https://t.co/9xKigwbzjs","StoppeDListenin","284042709",2021-03-10 02:06:02,0,0,"",126,845,NA,"en"
"3159","@peggymel2001 @TonyHWindsor surely there has to be some ethical LNP people. Might it go the way of the GOP in the wake of Trumpism and a schism rend the party?","gavinlmiller1","849588931263832064",2021-03-10 02:06:02,0,0,"",413,645,NA,"en"
"3160","I’m a little late to the party but 11.22.63 is an excellent eight-part series on Hulu.","rundmc_912","1087353378",2021-03-10 02:05:59,0,0,"Jupiter, FL",548,1751,NA,"en"
"3161","@INTPlefty Yeah I wish they would too but they’re not....in Congress they have this culture of retaliation if representatives don’t vote the party line...","incementalist30","1099446971977355264",2021-03-10 02:05:57,1,0,"New York, USA",331,1091,NA,"en"
"3162","TBE &amp; B.A.M Presents....

#DrunkNSplash <U+0001F4A7>

-Pool Party <U+0001F389>

-Redpoint 910 Ben Hur Rd<U+0001F4CD>

-2pm-Until 12 Pull Up<U+0001F3A5>

-$5 Boiled Meat Plates

#Su21 #Su22 #Su23 #Su24
#Lsu21 #Lsu22 #Lsu23 #Lsu24 https://t.co/oskjTh4YHh","Amaiya_M","2956984344",2021-03-10 02:05:56,2,2,"",2955,2397,NA,"en"
"3163","@thehill What a joke this party has become. Go back to reading Dr. Seuss.","RiseUp2000","565047918",2021-03-10 02:05:56,1,0,"Down the Road",238,1700,NA,"en"
"3164","@n_brockington @GabrielSterling They're feeding the monster that's going to eat all of us.

Did you see Trump is now telling his followers not to donate the the Republican party but instead donate to him directly?","mattlogical","2185190036",2021-03-10 02:05:55,0,0,"Los Angeles, CA",1591,2493,NA,"en"
"3165","@Justaranch “I won’t start a new party - if you pay me enough”.   He likes extortion.","DeniseTut","126472296",2021-03-10 02:05:52,0,0,"Beautiful New England",531,598,NA,"en"
"3166","@chick4trump When a person is in search of a swingers party","DebLove452","1069404287158099969",2021-03-10 02:05:51,2,0,"America",3218,2600,NA,"en"
"3167","the #gop  true opposition party of assholes and hypocrites this Markle madness after 4 years of Lying ass #Trump #GOPCowards #GOPCorruptionOverCountry #GOPBetrayedAmerica #cancruz #LyingTed #HawleyHatesAmerica #DrSeuss","modaantonio","392876813",2021-03-10 02:05:51,0,0,"Los Angeles, Ca.",87,776,NA,"en"
"3168","@YPSportsChat A1: attending a watch party for Akron MBB going to their conference tournament, working baseball the day before, and then working from home <U+0001F972> #YPSportsChat","ay_ay_kay","303961903",2021-03-10 02:05:50,1,0,"Minot, ND",1339,1473,NA,"en"
"3169","@mickyandnikey yeah and it was like invite only too <U+0001F62D> gatekeeping your “damn aids sucked huh” party","panicastronaut","1226701856",2021-03-10 02:05:49,1,0,"flavor town",347,2163,NA,"en"
"3170","#HB12 passed in Senate Tax Committee with a party-line vote of 7-4. Up next is Senate Judiciary. If passed, #cannabis legalization and regulation is then on to the Senate Floor. <U+0001F91E> #nmleg #nmpol https://t.co/VBavBn3V5A","NMHouseDems","105179883",2021-03-10 02:05:48,6,1,"New Mexico",6597,715,NA,"en"
"3171","@GOP Why are you even trying still? Just say your racist bs, bash the poor, and move on. Or have you decided you have a platform and are a political party?","Walzz111","225196365",2021-03-10 02:05:48,0,0,"Norcal",39,171,NA,"en"
"3172","The only thing #racist about this country is the damn liberals pushing racism onto everyone. 
For a political party who preaches unity, they sure do love to divide you by your race, gender, and sexual orientation.","DevinlyIntrvnd","843628936999325696",2021-03-10 02:05:47,0,0,"United States",5,61,NA,"en"
"3173","birthday thisss weekend, party bus it is ;)))","klohnes24","1061135247180550144",2021-03-10 02:05:45,2,0,"North Dakota, USA",167,137,NA,"en"
"3174","#A Scottish Man Drunkenly Woke Up In A Stranger’s House And It’s The Most Hilarious Party Story Ever is now trending on https://t.co/D4dBfgtsZf...
https://t.co/hQjXSCy7k3","monkey_viral","3081725823",2021-03-10 02:05:45,0,0,"Globe & Beyond",3619,701,NA,"en"
"3175","I really don't care about the #party. I only came for free #food. #thisiswhyimfull","ThisIsWhyImFULL","1878059594",2021-03-10 02:05:43,0,0,"",3864,2392,NA,"en"
"3176","@charliekirk11 If your party is more worried about dr seuss than struggling americans you need a new party","vic_navarrete_","1320891642677760002",2021-03-10 02:05:42,0,0,"San Antonio, TX",8,49,NA,"en"
"3177","It wouldn't be a party without you #BIGOLIVE &gt; TAKING A STROLL TO THE STORE CHILL OUT AND RELAX<U+0001F6AB>E<U+274C>CUSES<U+0001F4AF>.    http:
https://t.co/RvtTkHwHL9 https://t.co/5mZNwXBpnK","DennisMGardnerJ","2387499594",2021-03-10 02:05:42,0,0,"Salem, VA",71,728,NA,"en"
"3178","@BernieSanders The Democratic Party has broken you. Who in their right mind is gonna have all their problems fixed with a one time payment of such low amount?","HallOfVane","2863315289",2021-03-10 02:05:38,0,0,"Find me where the doves die ",30,63,NA,"en"
"3179","Did I miss the invite to the wallow party tonight?","think_of_sparky","1300597210833321985",2021-03-10 02:05:38,0,0,"",12,190,NA,"en"
"3180","hack now, jail party later","mikrojeon_","1319588293864869888",2021-03-10 02:05:38,1,0,"she/her <U+0001F1F5><U+0001F1ED> | bu: @JE0NVIBEZ",4747,4368,NA,"en"
"3181","@jeannakadlec Deserves a whole ass graduation party and maybe TedTalk plz bc we need to know the ways","brunchbackwhale","281371666",2021-03-10 02:05:37,2,0,"New York City",1080,2113,NA,"en"
"3182","Who remembers when we suppose to go to fisher bloc party <U+0001F602>","LuisCeja187","535596347",2021-03-10 02:05:37,0,0,"San Jose, CA",199,159,NA,"en"
"3183","@CBSNews It's a sad reality that the wolves are paying the price for the failed @GOP coup. 

Trump lost the election in a landslide and took the party with him

Now they're desperate to find a new moment of cruelty to help unite them again. 

Classic republican tactics","AltYelloNatPark","824333698728333312",2021-03-10 02:05:37,3,1,"Yellowstone National Park",61229,365,NA,"en"
"3184","https://t.co/L2fqU9CTYz
Tuesday Mar 9 - Mar 11 | 8:00 am - 10:30 am
Experience a break that promises plenty of on-campus fun. Join your Horned Frog community with plenty of in-person activities including live music, a pool party, petting zoo, outdoor trips, free food, and more. https://t.co/5w5mserCJ1","what2doattcu","57734881",2021-03-10 02:04:51,0,0,"Fort Worth, TX",1128,79,NA,"en"
"3185","Tuesday Mar 9 - Mar 11 | 11:00 am - 7:00 pm
The Outdoor Pool is OPEN during Spring Refresh Tuesday through Thursday. Don’t forget the Pool Party on Wednesday from 11AM – 1PM. Bonus, the pool is HEATED!
#tcu #tcucampusrec #froglife #springrefresh https://t.co/cP5Abr1ztC","what2doattcu","57734881",2021-03-10 02:05:37,0,0,"Fort Worth, TX",1128,79,NA,"en"
"3186","Tuesday Mar 9 - Mar 11 | 7:00 am - 5:30 pm
Spring Refresh at The Rec. Take a look at the activities and programs we have going on for Spring Refresh. Free Group Fitness Classes, 2V2 Rocket League Tournament, Sunrise Yoga, Refresh Wellness Programs, Pool Party, etc. https://t.co/O5cNO2nn1M","what2doattcu","57734881",2021-03-10 02:03:12,0,0,"Fort Worth, TX",1128,79,NA,"en"
